id,location,frequency,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5S8jZV5LeZODEITey2AqIP,forest,5,45,92000,0.21,0.118,2,-20.07,1,0.0449,0.834,0.866,0.167,0.0344,111.439,4
6D5CDCsPHCEptwVZ2LLNpz,forest,5,45,108000,0.212,0.142,2,-19.807,1,0.047,0.868,0.943,0.283,0.0395,116.492,4
1bwlQRDL3zeUx5TC4HVzNq,forest,5,45,104000,0.13,0.0173,2,-22.064,1,0.0536,0.349,0.942,0.515,0.0343,144.15,3
22U0EjcRCMdgnxAahDV0rP,forest,5,45,120000,0.0796,0.0199,2,-22.122,1,0.0555,0.0119,0.917,0.415,0.0371,77.879,3
5f6gW2b4DeVFcEe8cnEe8v,forest,5,45,144000,0.177,0.0878,2,-20.1,1,0.0478,0.813,0.963,0.506,0.0804,132.637,4
11fFu5kxsE98r5SYKLKUAB,forest,5,46,120000,0.138,0.0811,2,-19.847,1,0.0483,0.918,0.966,0.206,0.0978,160.778,3
2q5Qpn6AwJZbjqLRWY31UN,forest,5,47,74000,0.201,0.101,2,-19.36,1,0.0469,0.929,0.965,0.16,0.107,73.546,5
7iirzgiSjTlRbyOhYQwOkm,forest,5,45,70000,0.167,0.157,2,-19.083,1,0.0479,0.935,0.965,0.171,0.267,106.438,3
4FOL6IBAyUq6HVUrxVJlOj,forest,5,45,70000,0.0681,0.621,2,-20.876,1,0.146,0.819,0.95,0.745,0.513,182.527,3
3Z6raiZ9TdB3ZKC6fdhr6y,forest,5,46,152012,0.166,0.333,0,-21.147,1,0.0482,0.959,0.985,0.364,0.124,129.812,4
1pFwLaLvKsIrYdL9YhPDqp,forest,5,42,122301,0.175,0.271,2,-27.558,1,0.0919,0.979,0.949,0.339,0.176,107.897,4
4j6eZ1bIO1Uz4lvECRJvvz,forest,5,41,112000,0.194,0.12,2,-24.578,1,0.0406,0.987,0.851,0.114,0.0373,131.538,3
2cYSSkFFFRByPE4UAe8cXF,forest,5,41,112000,0.223,0.131,2,-24.324,1,0.0421,0.988,0.914,0.114,0.0361,76.907,4
1FvTwExqFdUrteMeOedwBi,forest,5,41,128000,0.203,0.355,9,-26.754,1,0.157,0.985,0.943,0.447,0.253,90.037,4
5HxBraHhwyhyLPRUHodX4K,forest,5,41,128000,0.174,0.74,11,-29.858,0,0.336,0.989,0.967,0.348,0.0131,146.584,4
7a1wqls4qPsDwd0ZGYg2LC,forest,5,41,96000,0.188,0.147,2,-24.184,1,0.0417,0.993,0.908,0.135,0.0351,78.689,3
4vOC1K6rq1Xp5FYrHDGneN,forest,5,41,96000,0.21,0.119,2,-23.742,1,0.0384,0.992,0.911,0.12,0.0373,96.414,4
2p6Jv9mL4dUsKfhdVvHufo,forest,5,41,160356,0.211,0.189,2,-23.991,1,0.0437,0.991,0.921,0.397,0.0362,124.633,4
5JvXCdAxMsQiPk7Sf6F4bx,forest,5,40,105644,0.318,0.648,0,-37.212,0,0.0773,0.977,0.969,0.612,0.0153,46.308,4
0zdI4Yaf9p1VFyMNIFh8Fm,forest,5,44,102012,0.193,0.265,2,-22.58,1,0.0576,0.952,0.966,0.378,0.0391,66.406,4
2CnmQFzPRX51LuWk387Sq5,forest,5,43,148569,0.15,0.137,9,-21.796,1,0.0394,0.968,0.97,0.114,0.0339,85.97,1
2pnye4cxdbWtkmGyj8YylM,forest,5,43,114656,0.172,0.126,2,-21.689,1,0.0443,0.972,0.978,0.303,0.0352,111.695,5
1YaiMHYUOwVQczO4k8eNCj,forest,5,43,162982,0.134,0.998,2,-24.714,1,0.674,0.811,0.954,0.381,0.000293,91.395,4
5jzvrbpNrZZ6ltXmYGExT3,forest,5,43,170565,0.0825,0.149,2,-22.438,1,0.0423,0.975,0.981,0.133,0.0329,170.435,4
7hS3PcC3K2iX08gsA8tmxo,forest,5,43,186318,0.0847,0.224,2,-22.747,1,0.0441,0.946,0.964,0.716,0.0364,169.176,5
4SFQlLjFkU0avqfUe1aaG9,forest,5,43,155064,0.18,0.989,9,-31.144,1,0.0671,0.512,0.971,0.976,1e-05,100.972,4
50OeJqgCIwKYVuaha9VJSs,forest,5,43,88709,0.171,0.229,2,-23.255,1,0.0489,0.947,0.99,0.38,0.0383,102.665,4
7My8Rl8IAxp41S3ulc2JSi,forest,5,42,93554,0.178,0.121,2,-22.155,1,0.0402,0.974,0.971,0.122,0.0341,67.235,3
4vztfHB4f5jdYczfwpLiSo,forest,5,0,182005,0.0732,0.384,1,-33.79,1,0.384,0.0146,0.814,0.418,0.0321,177.067,3
0szmjOw9XbtbQYWz0GvXSp,forest,4,57,244960,0.519,0.622,6,-9.135,0,0.0319,0.343,0.0699,0.497,0.514,97.004,4
4k7x3QKrc3h3U0Viqk0uop,forest,4,79,289560,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,3
70ZhYH2joI9RCE45TG52sS,forest,4,45,133093,0.329,0.387,11,-34.396,0,0.449,0.279,0.898,0.394,0.04,87.452,4
6HTVZeVQ9J6Uiq6tHESxU9,forest,4,73,287634,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,3
6bqB7idfAnJVisSMQA1mZQ,forest,4,57,135453,0.212,0.186,0,-16.813,1,0.05,0.92,0.00024,0.116,0.51,174.963,3
4c0tJe2ENJwrZbn9Bap2qs,forest,4,56,220787,0.491,0.554,1,-8.304,0,0.0364,0.561,0.000153,0.124,0.227,76.776,4
26ky3sBMKv31Kpvil5pGDh,forest,4,1,165680,0.347,0.769,8,-7.747,1,0.0614,0.0322,0.000737,0.117,0.524,118.074,4
3AJwUDP919kvQ9QcozQPxg,forest,4,90,266773,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
7709cD193A9ASewVfJ849M,forest,4,57,143553,0.0873,0.71,0,-26.639,0,0.0627,0.0277,0.978,0.357,0.0278,75.081,4
1uBwQtsJkaMNcr8uNLsKMF,forest,4,53,230983,0.187,1.0,2,-11.299,1,0.0894,0.393,0.95,0.625,0.00416,95.651,4
7pecvxazasdLJwT4IQbmUa,forest,4,45,273820,0.411,0.874,10,-13.957,0,0.344,0.0944,0.0131,0.18,0.0535,123.535,4
0TOHmgptvSAz7nyH7DCFgB,forest,4,49,185757,0.182,0.97,10,-29.746,0,0.0487,0.123,0.969,0.849,1e-05,64.334,3
61SiFnjiY36uVSTBVXK5Yw,forest,4,44,93010,0.226,0.442,11,-36.624,0,0.0562,0.0509,0.136,0.0791,0.0234,77.998,4
3uUuGVFu1V7jTQL60S1r8z,beach,16,95,148197,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4
6YUTL4dYpB9xZO5qExPf05,beach,15,85,222533,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
5t9KYe0Fhd5cW6UYT4qP8f,beach,12,73,219027,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,4
7ef4DlsgrMEH11cDZd32M6,beach,12,85,214847,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4
62aP9fBQKYKxi7PDXwcUAS,beach,11,81,176547,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
4xqrdfXkTW4T0RauPLv3WA,beach,11,89,198040,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3
5tf1VVWniHgryyumXyJM7w,beach,10,80,219043,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4
6OufwUcCqo81guU2jAlDVP,beach,10,84,241970,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,4
3B54sVLJ402zGa6Xm4YGNe,beach,10,86,233902,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
7vFoFDWqTX0mHzLfrF1Cfy,beach,10,81,180566,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,4
4ofwffwvvnbSkrMSCKQDaC,beach,9,80,201287,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,4
02MWAaffLxlfxAUY7c5dvx,beach,9,95,238805,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4
4iJyoBOLtHqaGxP12qzhQI,beach,9,90,198082,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4
4cG7HUWYHBV6R6tHn1gxrl,beach,9,87,169153,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
3yrSvpt2l1xhsV9Em88Pul,beach,9,82,183307,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4
6zSpb8dQRaw0M1dK8PBwQz,beach,9,95,202735,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,4
1hgNhooPszJZOZ0gLBU88t,beach,9,52,198040,0.505,0.425,5,-7.301,1,0.0292,0.586,0.0,0.321,0.285,92.061,4
6cx06DFPPHchuUAcTxznu9,beach,8,85,166028,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4
6UelLqGlWMcVH1E5c4H7lY,beach,8,91,174000,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
4LRPiXqCikLlN15c3yImP7,beach,8,100,167303,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
6dGnYIeXmHdcikdzNNDMm2,beach,8,84,185733,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4
6PQ88X9TkUIAUIZJHW2upE,beach,8,48,231041,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,4
6f5ExP43esnvdKPddwKXJH,beach,8,89,160657,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4
0e8nrvls4Qqv5Rfa2UhqmO,beach,8,95,143901,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4
6vN77lE9LK6HP2DewaN6HZ,beach,8,83,142273,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,4
0b18g3G5spr4ZCkz7Y6Q0Q,beach,7,85,186210,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4
2Foc5Q5nqNiosCNqttzHof,beach,7,86,248413,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4
0wz1LjDb9ZNEYwOmDJ3Q4b,beach,7,74,149373,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,4
2QjOHCTQ1Jl3zawyYOpxh6,beach,7,93,240400,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
6f3Slt0GbA2bPZlz0aIFXN,beach,7,88,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
4yugZvBYaoREkJKtbG08Qr,beach,7,79,211578,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4
3Wrjm47oTz2sjIgck11l5e,beach,7,91,211560,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,4
6RtPijgfPKROxEzTHNRiDp,beach,7,83,224840,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,4
1HFfMOxCAT4GAwaPfCdmUs,beach,7,81,208133,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,4
2Xr1dTzJee307rmrkt8c0g,beach,7,91,145800,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,4
6u7jPi22kF8CTQ3rb9DHE7,beach,7,3,157067,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4
7BKLCZ1jbUBVqRi2FVlTVw,beach,7,88,244960,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4
7Feaw9WAEREY0DUOSXJLOM,beach,7,78,163805,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,4
2tnVG71enUj33Ic2nFN6kZ,beach,7,84,157606,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4
4h8VwCb1MTGoLKueQ1WgbD,beach,7,8,247427,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
5HCyWlXZPP0y6Gqq8TgA20,beach,7,95,141806,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4
78QR3Wp35dqAhFEc2qAGjE,beach,7,85,145543,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,4
3JKgcAa7r07ocVWcV8bS0H,beach,7,80,163798,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,4
0uxSUdBrJy9Un0EYoBowng,beach,7,86,220587,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,4
4Iedi94TIaB2GGb1nMB68v,beach,7,78,135960,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,4
4kbj5MwxO1bq9wjT5g9HaA,beach,6,85,199080,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4
0vR2rIVORmgeKiGIgNT0fV,beach,6,79,189672,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,4
18asYwWugKjjsihZ0YvRxO,beach,6,94,164819,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4
6ft4hAq6yde8jPZY2i5zLr,beach,6,84,167903,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4
7e89621JPkKaeDSTQ3avtg,beach,6,84,283800,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4
2Gy7qnDwt8Z3MNxqat4CsK,beach,6,74,153205,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.511,4
6Z8R6UsFuGXGtiIxiD8ISb,beach,6,86,192790,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
21jGcNKet2qwijlDFuPiPb,beach,6,89,215280,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
5fwSHlTEWpluwOM0Sxnh5k,beach,6,92,287120,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4
3eJH2nAjvNXdmPfBkALiPZ,beach,6,87,139672,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,4
1xQ6trAsedVPCdbtDAmk0c,beach,6,82,171375,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4
3DGar7krWlmrXRFHBcQF6z,beach,6,67,163636,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,4
2gpWyfu7eZ01zzncHpxOtA,beach,6,90,234000,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,4
4RAR8g8fZNB106ezUurnE0,beach,6,85,215203,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,4
0xfMlIW8lS40qvpsUw1l0X,beach,6,80,169945,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,4
0JpEMzTHbt2zBIXrntrXzG,beach,6,83,186141,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,4
5rX6C5QVvvZB7XckETNych,beach,6,76,297587,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,4
22mek4IiqubGD9ctzxc69s,beach,6,80,212640,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
61UQzeiIluhpzpMdY4ag3q,beach,6,76,259934,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,4
1fidCEsYlaVE3pHwKCvpFZ,beach,6,80,245867,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4
5iFQfP3AqVnHHS89LKQisL,beach,6,83,187682,0.662,0.807,10,-3.285,1,0.0411,0.293,3.55e-06,0.189,0.772,103.031,4
6Owc2SuzwO3LW1SAODYK3l,beach,6,81,167142,0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,4
7C1trmcQQ5n5RNy4l6ziCv,beach,6,77,186878,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,4
2bJvI42r8EF3wxjOuDav4r,beach,6,84,229360,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4
7yq4Qj7cqayVTp3FF9CWbm,beach,6,84,204280,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4
1gihuPhrLraKYrJMAEONyc,beach,6,83,206413,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
5nujrmhLynf4yMoMtj8AQF,beach,6,89,203064,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
2EBCVPNAG46nbgs6jXPGvv,beach,6,79,210627,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,4
1zi7xx7UVEFkmKfv06H8x0,beach,6,88,173987,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4
20on25jryn53hWghthWWW3,beach,6,94,157890,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4
6Dy1jexKYriXAVG6evyUTJ,beach,6,86,162604,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,4
0lQ2obtzmAsJu9xk3D6FqH,beach,6,76,182700,0.787,0.828,11,-3.579,0,0.0297,0.106,0.000605,0.105,0.544,119.953,4
6eCmK3GQyFuTNWCJHsaF9d,beach,6,78,179375,0.81,0.571,10,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,4
3cHyrEgdyYRjgJKSOiOtcS,beach,6,84,204160,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4
4ZtFanR9U6ndgddUvNcjcG,beach,6,95,178147,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4
6M6Tk58pQvABy6ru66dY3d,beach,6,72,191293,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,4
7dt6x5M1jzdTEt8oCbisTK,beach,6,84,231267,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,4
43PGPuHIlVOc04jrZVh9L6,beach,6,82,165926,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,4
44gRhRi2OhEf7moAUj6MD1,beach,6,73,252729,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,3
2bSk87AVkCIIC3Bcligq1z,beach,6,78,247055,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,4
2BJSMvOGABRxokHKB0OI8i,beach,6,83,153800,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,4
1VLtjHwRWOVJiE5Py7JxoQ,beach,6,86,132833,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,4
5R2rsbwCDXORX2tLfprRmM,beach,6,75,166343,0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,4
7eBqSVxrzQZtK2mmgRG6lC,beach,6,82,268434,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,4
59J5nzL1KniFHnU120dQzt,beach,6,79,235535,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,4
0hwkukpHcBJfGcIUxi1tK2,beach,6,69,244506,0.834,0.621,7,-6.156,1,0.0821,0.0918,0.0,0.0759,0.613,140.05,4
4IowQDUOzUvNtp72HMDcKO,beach,6,69,246213,0.772,0.413,0,-8.193,0,0.089,0.0361,0.0,0.111,0.211,131.965,4
65jrjEhWfAvysKfnojk1i0,beach,5,71,161960,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,4
1kKYjjfNYxE0YYgLa7vgVY,beach,5,73,228267,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,4
5K6Ssv4Z3zRvxt0P6EKUAP,beach,5,85,183726,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,4
0FDzzruyVECATHXKHFs9eJ,beach,5,84,267867,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
39IsH7B5byx8NRlEKlZVg9,beach,5,64,193613,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,4
5ow0sNF1zSqp71Ix5jEXWU,beach,5,65,164010,0.659,0.617,11,-5.862,0,0.0649,0.27,0.0,0.187,0.187,119.858,4
5JBtWpLoGO62gb5vax505b,beach,5,74,216092,0.689,0.797,11,-5.604,0,0.128,0.0537,0.0,0.212,0.855,117.982,4
6rPO02ozF3bM7NnOV4h6s2,beach,5,75,228827,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,4
4hI5PS8GWCftS1AUgNlJV1,urban,7,49,305863,0.866,0.651,1,-6.25,0,0.243,0.0258,0.0,0.21,0.492,140.103,4
4xkOaSrkexMciUUogZKVTS,urban,7,89,297787,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4
6lX6l7OuA3qrnIRfdsr0dw,urban,6,92,233453,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,4
2JPLbjOn0wPCngEot2STUS,urban,6,93,206710,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4
7c5Ny3skYBWh5ByNpaUcZZ,urban,6,46,300967,0.901,0.525,5,-5.456,0,0.212,0.326,0.0,0.161,0.164,134.9,4
12upFOLFbpQ5nTENWm2Glj,urban,6,50,153916,0.933,0.639,10,-4.967,0,0.163,0.005,4.48e-06,0.0603,0.336,98.024,4
7iL6o9tox1zgHpKUfh9vuC,urban,6,85,193467,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4
02M6vucOvmRfMxTXDUwRXu,urban,6,73,213507,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,4
39RRlNfnL18TNJ2i7XYxhH,urban,5,42,129715,0.597,0.609,11,-6.045,0,0.628,0.378,0.0,0.0954,0.408,99.226,4
4gzsuuZypVbxs0Af1LSZyB,urban,5,94,207301,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,4
69oJmQ3NnWHQriYQ4L8dKa,urban,5,53,212581,0.791,0.75,9,-4.491,0,0.143,0.35,0.0,0.294,0.822,95.984,4
7uXAWHUWb9XiR7tXoLw4uD,urban,5,46,210248,0.769,0.648,5,-5.951,0,0.073,0.176,9.78e-05,0.133,0.708,121.018,4
7LPL4upF0pcso4mdHjVin8,urban,5,45,147750,0.91,0.754,6,-7.508,1,0.221,0.184,0.0,0.0726,0.785,128.0,4
67awxiNHNyjMXhVgsHuIrs,urban,5,74,213733,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4
5W1qmxHrMlQGGAiFA3ZQqP,urban,5,88,277693,0.562,0.755,7,-4.367,0,0.112,0.0967,2.25e-05,0.143,0.609,83.997,4
2g8HN35AnVGIk7B8yMucww,urban,5,81,252747,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,4
1zrTET6hil9XNlRcSwRsV1,urban,5,45,278944,0.899,0.532,9,-6.014,1,0.0911,0.00431,0.0,0.102,0.375,95.02,4
4Li2WHPkuyCdtmokzW2007,urban,5,86,219333,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4
48AJSd42lXpicsGqcgopof,urban,4,89,192477,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4
2gpQi3hbcUAcEG8m2dlgfB,urban,4,94,178203,0.583,0.834,0,-4.875,1,0.0444,0.0495,0.0,0.0658,0.557,173.935,4
4srcMdbm2qzVG98tJajHxp,urban,4,88,240413,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4
1ri9ZUkBJVFUdgwzCnfcYs,urban,4,96,226088,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991,4
1mrGEef8GuaEnDdw8J5BQp,urban,4,73,201507,0.405,0.837,8,-4.188,0,0.294,0.347,0.0,0.0901,0.655,74.966,1
0WKYRFtH6KKbaNWjsxqm70,urban,4,2,211493,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,4
5GqBuGhnj9Km3LlOcaN101,urban,4,52,231864,0.539,0.669,9,-7.154,0,0.0559,0.202,0.0,0.547,0.689,118.065,4
10mqz0d6uiVNYa1ng4QlWl,urban,4,42,188788,0.758,0.682,6,-7.298,0,0.0501,0.222,5.73e-05,0.0829,0.554,100.987,4
5RR4sBH4TRqyFp386kf99d,urban,4,49,245729,0.504,0.659,2,-6.411,1,0.0927,0.135,0.0,0.376,0.0766,132.97,4
75L2KgB1DNkjY28GVB82nS,urban,4,48,347723,0.595,0.65,7,-5.931,0,0.186,0.29,0.0,0.134,0.333,78.209,4
1UUj1iScVn6wOXiBSyBhLn,urban,4,53,198545,0.731,0.661,5,-6.369,0,0.15,0.0612,4.9e-05,0.146,0.576,109.963,4
7c6DueTr5BfxnF4RvtEccH,urban,4,48,208837,0.798,0.607,11,-7.317,0,0.185,0.323,6.13e-05,0.106,0.653,119.908,4
1y1YFAf9maXPz5IVI50mEh,urban,4,42,180641,0.854,0.825,7,-6.403,1,0.0909,0.443,0.000226,0.1,0.822,125.023,4
1wS6eqgFznjq4P11vtBH7k,urban,4,48,214877,0.76,0.779,11,-6.675,0,0.092,0.021,3.61e-05,0.186,0.594,151.977,4
3M9QxRO9MGJuhk0fQhGhOn,urban,4,32,242110,0.583,0.456,11,-6.376,0,0.0577,0.114,0.0,0.113,0.421,139.04,4
6HoYqaTWEpeSyuMMgREvyg,urban,4,67,154240,0.801,0.58,6,-7.132,0,0.231,0.307,0.0,0.0814,0.642,95.014,4
5clFSlfkCRlhnH1cAQjSBi,urban,4,76,182187,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.404,92.006,4
2yIt5SGOZCHE2PuzcXfOof,urban,4,53,280680,0.668,0.731,11,-5.942,0,0.11,0.0225,0.000497,0.184,0.406,193.986,4
40EDOraCqoiMf14TzODihf,urban,4,66,255987,0.847,0.873,8,-4.805,0,0.0804,0.0558,3.21e-06,0.325,0.966,116.007,4
0r2Bul2NuCViraT2zX1l5j,urban,4,77,334067,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,4
2gZUPNdnz5Y45eiGxpHGSc,urban,4,82,292093,0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,4
