id,location,frequency,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7eqoqGkKwgOaWNNHx90uEZ,education,2,79,307151,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,4
3zwMVvkBe2qIKDObWgXw4N,education,2,76,245027,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,4
1kdWw77ZpYOkhxeuhzU1j6,education,2,66,254640,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923,4
6AzCBeiDuUXGXjznBufswB,education,2,68,214720,0.678,0.933,2,-4.959,1,0.14,0.0734,0.0,0.0863,0.336,120.572,4
31c1V9xUONZYk78NE4Id8D,education,2,66,202747,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.718,0.552,100.062,4
22AZDYG6qrjMFg0ceeL9X6,education,2,53,291108,0.292,0.308,4,-7.562,1,0.0305,0.671,2.22e-06,0.102,0.198,98.487,4
23YKjuTD2esIoc2ICqTLxZ,education,2,55,263547,0.731,0.189,7,-10.918,1,0.0329,0.768,0.0,0.0884,0.379,78.1,4
5Fh34BynBCRdmKVuI5edoO,education,2,45,231231,0.638,0.208,4,-14.335,1,0.0295,0.875,0.0164,0.322,0.221,129.984,4
3I2fxo7S9Z29I7xsntRCLD,education,2,31,253402,0.505,0.395,1,-7.286,1,0.029,0.375,0.0,0.107,0.135,75.999,4
1L4oNa8QzcnjvkjmUhJmjH,education,2,48,260867,0.586,0.24,7,-8.603,1,0.0296,0.84,2.96e-06,0.0897,0.237,121.95,4
6GNRkaWUB0Lwc19SdkTgx8,education,2,66,329160,0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.128,0.337,93.06,4
4JSDhJVmo2UqdF7nxbyenn,education,2,64,242800,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,4
5zMR44ZH4KVZj4FlhTj3SE,education,2,63,326813,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,4
6wdCelHrPh7UfliNjwRTUv,education,2,68,310709,0.447,0.16,6,-10.896,1,0.0372,0.913,0.0,0.0891,0.205,118.313,3
5w4faQsr8wjIBBRDrZ6Udw,education,2,50,277480,0.417,0.21,6,-9.4,1,0.033,0.412,0.0,0.104,0.144,127.009,4
0GHwNr0lqf8jpc9wesmnHo,education,2,57,279259,0.499,0.381,7,-7.855,1,0.0373,0.586,0.0,0.086,0.57,157.332,4
0pwdJLLVxlJa1lnR9UeMZY,education,2,55,188120,0.368,0.321,3,-5.904,1,0.0272,0.769,0.0,0.135,0.0673,139.001,4
3JjnGLK8IxkNLvo8Lb3KOM,education,2,77,248360,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,4
4U45aEWtQhrm8A5mxPaFZ7,education,2,79,214240,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936,4
6fNhZRFEkBfgW39W3wKARJ,education,2,76,214148,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4
5WtfUKzXircvW8l5aaVZWT,education,2,83,173307,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,4
2LMkwUfqC6S6s6qDVlEuzV,education,2,76,248808,0.444,0.0924,0,-15.605,1,0.0366,0.784,0.0,0.304,0.219,108.917,4
2ZWlPOoWh0626oTaHrnl2a,education,2,78,249191,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,4
5GUYJTQap5F3RDQiCOJhrS,education,2,74,249668,0.572,0.209,8,-10.413,1,0.0313,0.765,0.0,0.356,0.446,80.069,4
6LxcPUqx6noURdA5qc4BAT,education,2,4,229760,0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,4
6ixkZ2Q9gQeh52C6GxbETg,education,2,22,269143,0.827,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449,4
2ygvZOXrIeVL4xZmAWJT2C,education,2,72,208155,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4
19wtFH1oIoOCmw10uHysAJ,education,2,26,136751,0.364,0.0744,4,-15.509,1,0.0373,0.971,7.19e-05,0.0923,0.499,76.9,4
2wdYJ9mYWyrT89GupNIW8R,education,2,20,202475,0.386,0.108,4,-11.548,1,0.0389,0.98,0.0,0.277,0.227,83.187,4
5jxZHatRXfQOtzBsIPmZbP,education,2,19,261889,0.499,0.197,0,-10.195,1,0.0386,0.963,2.16e-06,0.128,0.451,115.929,5
2X5AFygz5SDYlXagyPw8kX,education,2,71,221538,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4
20UMEU4orEOHN09wn2jRvd,education,2,16,206602,0.504,0.247,11,-15.982,1,0.0646,0.897,0.0,0.11,0.395,151.569,4
1pi3VCMlGVaXvrjlVOkBPN,education,2,65,256573,0.493,0.394,2,-6.997,1,0.0366,0.575,0.0,0.267,0.375,152.03,4
2BgD4nRyx9EZ5o8YEnjRSV,education,2,66,267759,0.502,0.482,4,-4.736,1,0.0288,0.161,0.0,0.187,0.132,133.894,4
6GIzDc4xBUeYHwubWwTrhC,education,2,61,282094,0.45,0.648,10,-4.516,1,0.0308,0.132,2.37e-05,0.11,0.282,144.814,4
1yDiru08Q6omDOGkZMPnei,education,2,66,217197,0.572,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,4
0I1eFRytp4XRhLCjT6tZm7,cemetery,9,81,198213,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,3
2QjOHCTQ1Jl3zawyYOpxh6,cemetery,9,90,240400,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
5E30LdtzQTGqRvNd7l6kG5,cemetery,9,86,260173,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4
0vf2eBw2inhl8y61cYQMv2,cemetery,8,79,179955,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,4
7j31rVgGX9Q2blT92VBEA0,cemetery,8,81,161920,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4
3xpdefOloYCBXd3UR6MVyM,cemetery,7,65,176627,0.392,0.702,6,-6.509,1,0.0848,0.137,0.0,0.109,0.771,188.606,4
4ujxDgeTs9YpwMKHSmZ4qc,cemetery,7,60,185477,0.535,0.672,3,-4.417,0,0.0699,0.0275,0.0,0.327,0.521,110.048,4
1E2R5JS5pHLLQowZ4xjpiB,cemetery,7,1,245505,0.897,0.424,5,-11.086,0,0.158,0.271,0.0,0.166,0.433,120.048,4
0eDFrr2qgbIPQSU9YQeAXM,cemetery,7,2,277400,0.777,0.192,8,-17.371,1,0.318,0.638,0.0,0.198,0.638,75.007,4
1jKv2VBMGnhPDsnZQoaq1j,cemetery,7,52,188854,0.797,0.295,1,-13.334,0,0.0589,0.371,0.000229,0.0942,0.403,138.001,4
3hRV0jL3vUpRrcy398teAU,cemetery,7,81,208212,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
37y7iDayfwm3WXn5BiAoRk,cemetery,6,87,173104,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,4
1BYZxKSf0aTxp8ZFoeyM3d,cemetery,6,83,184154,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,4
2Y0iGXY6m6immVb2ktbseM,cemetery,6,81,299960,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4
6suYoN4gFkanqOBn5yRnJC,cemetery,6,77,329050,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,4
6tMdpUXfT70TD6Eh3XfB1p,cemetery,6,80,230895,0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,4
3vZUC1m6QVm7urnN6lcF64,cemetery,6,67,285987,0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,4
1NZs6n6hl8UuMaX0UC0YTz,cemetery,6,79,351640,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,4
6HYKgl1NaCgJkm24EeaeKs,cemetery,6,62,166333,0.351,0.903,8,-2.341,1,0.0681,0.00216,7.44e-05,0.252,0.354,180.032,4
0CgMeXQiNYJxPVQ2EMJxdL,cemetery,6,0,147336,0.648,0.453,8,-8.969,0,0.522,0.106,3.78e-06,0.106,0.359,130.199,4
7uHVSsfgVm7FpG7bTDPtSo,cemetery,6,69,126380,0.941,0.751,2,-2.799,1,0.0973,0.154,2.64e-05,0.0677,0.965,130.047,4
45ROR8UMn60YEVQnDy0uVF,cemetery,6,78,278991,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4
1Y2583xYzwiEXDetAB7H1Q,cemetery,5,73,240230,0.48,0.329,11,-12.487,0,0.0329,0.874,0.00165,0.244,0.385,80.375,4
7wjmdC4OL3l1nh9zQwCpv8,cemetery,5,60,228853,0.363,0.716,11,-6.823,0,0.111,0.482,5.06e-06,0.0189,0.581,190.965,4
2kS6td1yvmpNgZTt1q5pQq,cemetery,5,79,181680,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4
27NovPIUIRrOZoCHxABJwK,cemetery,5,90,212000,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,4
7lRlq939cDG4SzWOF4VAnd,cemetery,5,74,186480,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,4
5FVd6KXrgO9B3JPmC8OPst,cemetery,5,84,272394,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
7s8VgA8OjvwBUuigKzEGBx,cemetery,5,75,226073,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,4
0V5cvmTKsYmF5FmGGEAfmS,cemetery,5,84,160853,0.303,0.187,2,-16.757,1,0.0356,0.989,0.489,0.101,0.213,132.731,4
2nLtzopw4rPReszdYBJU6h,cemetery,5,82,185587,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4
0jA4h2SD50Oak4C3Vn905a,cemetery,5,80,167864,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,4
51c94ac31swyDQj9B3Lzs3,cemetery,5,74,299533,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4
463r5bsN1VqGXtaMctn4Rr,cemetery,5,75,174395,0.564,0.647,10,-6.759,0,0.0407,0.114,0.0,0.17,0.458,95.923,4
5gqGKzCDdxPHnRSkGoxD66,cemetery,5,63,184609,0.405,0.897,2,-4.533,1,0.264,0.00637,1.79e-06,0.266,0.744,200.083,4
5ZbwPEUqw1hK6rp0ppD8lR,cemetery,5,67,165832,0.491,0.771,9,-5.037,1,0.041,0.00149,0.000262,0.232,0.242,103.005,4
4wQUopWk9Ed7Ng5qpKN5qd,cemetery,5,63,172973,0.583,0.918,6,-3.612,1,0.0518,0.288,0.0,0.0701,0.836,164.081,4
1rkvg172ZdZTpao4z0dlcq,cemetery,5,47,155794,0.78,0.359,7,-11.176,0,0.0993,0.0813,0.0,0.631,0.31,136.994,4
1VeDMK59CB6gGE1XgNK2LR,cemetery,5,47,259593,0.874,0.435,9,-14.007,0,0.187,0.535,6.12e-05,0.0903,0.479,119.989,4
2BZx6pvXQpY8pExUmdkkm1,cemetery,5,2,270597,0.917,0.318,7,-10.255,0,0.32,0.359,0.0,0.0874,0.679,136.047,4
3g0KPXd30xVTmZEVf9P4FX,cemetery,5,2,160421,0.703,0.699,7,-4.666,1,0.192,0.178,0.0,0.415,0.279,94.955,4
6waLZw9qNP36DtHFPeyTz6,cemetery,5,3,244142,0.803,0.325,9,-13.116,0,0.204,0.844,0.0,0.571,0.282,133.952,4
2ZRUWMCqMgXEPILkncokO9,cemetery,5,1,285388,0.794,0.529,1,-8.341,0,0.0796,0.244,3.46e-06,0.37,0.274,130.012,4
3Lw41pfko5XMrsHRtlbo2k,cemetery,5,70,118630,0.712,0.477,9,-3.626,1,0.339,0.331,0.0203,0.129,0.415,130.694,4
3GIIv6Eo0WSuM9Bxx5DTdR,cemetery,5,66,180226,0.451,0.222,2,-16.374,1,0.0314,0.931,0.00599,0.0908,0.381,132.874,4
3zksbXteOCeSusJ5Xltr3t,cemetery,5,80,175961,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,3
7svpAkwc6xaSxlbZ7V7JiS,cemetery,5,75,161463,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,4
5dTHtzHFPyi8TlTtzoz1J9,cemetery,5,73,204733,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,4
0zMAvsQmaQ4DGsmXtKixpn,cemetery,4,77,262173,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4
5Pkn31exSVgFbfDAH961QC,cemetery,4,54,331400,0.354,0.426,6,-8.704,0,0.0295,0.782,0.11,0.115,0.185,98.062,3
7EkWXAI1wn8Ii883ecd9xr,cemetery,4,86,147062,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,4
5oiZiF3fBLHqgTDaH0Pj7M,cemetery,4,62,199587,0.633,0.632,7,-9.55,1,0.0643,0.588,0.0,0.0499,0.792,150.024,4
4IlqQhaxrGPxmg35YcXXuS,cemetery,4,77,256000,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,4
266Vb7ItE3o1q8HdJ9QOvn,cemetery,4,73,168320,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,4
4c38yr2PflGI2DSIzqsnmF,cemetery,4,55,166362,0.476,0.983,1,-3.282,1,0.0687,0.00182,1.86e-05,0.294,0.723,120.022,4
7vgTNTaEz3CsBZ1N4YQalM,cemetery,4,78,271387,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,4
4RVbK6cV0VqWdpCDcx3hiT,cemetery,4,72,324674,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,4
6XkuklKiHYVTlVvWlTgQYP,cemetery,4,72,192253,0.687,0.631,9,-5.612,1,0.129,0.063,0.0,0.108,0.853,186.071,4
67BtfxlNbhBmCDR2L2l8qd,cemetery,4,81,137876,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,4
4Uy3kNxW2kB8AEoXljEcth,cemetery,4,63,174893,0.766,0.881,9,-5.158,0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,5
7nc7mlSdWYeFom84zZ8Wr8,cemetery,4,82,180380,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,4
7FIWs0pqAYbP91WWM0vlTQ,cemetery,4,84,210800,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4
3UmaczJpikHgJFyBTAJVoz,cemetery,4,84,404107,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4
0HUTL8i4y4MiGCPId7M7wb,cemetery,4,1,147036,0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,4
6MpCaSIOfqBqbMED4kXgNY,cemetery,4,77,136562,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4
2GBjsCkCpR5w8Zri9aE49H,cemetery,4,69,52600,0.469,0.309,7,-13.694,1,0.091,0.965,0.0,0.115,0.235,112.412,4
2IVsRhKrx8hlQBOWy4qebo,cemetery,4,79,216880,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,3
611nlMA40SKg9gQ4pTVXT3,cemetery,4,69,193776,0.676,0.835,8,-4.382,0,0.044,0.00682,3.04e-05,0.081,0.8,104.987,4
2nr9WZdKntw9a5muEC3gOk,cemetery,4,62,354664,0.577,0.611,9,-13.535,1,0.0323,0.168,0.92,0.106,0.177,150.91,4
6K4t31amVTZDgR3sKmwUJJ,cemetery,4,84,216320,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
4JE6agBLHGA5TaF6FlqfBD,cemetery,4,74,218755,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,4
0Zh3tKIphLOvQux4dA6PFZ,cemetery,4,67,279027,0.236,0.799,4,-5.167,0,0.0939,0.0136,0.0,0.0948,0.303,208.951,4
2jQiSYrwJehQAcuaaQrXnS,cemetery,4,81,230011,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,3
0QZ5yyl6B6utIWkxeBDxQN,cemetery,4,77,208212,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
2ItNKt19iqefEe590Z9GeE,cemetery,4,64,165832,0.491,0.771,9,-5.037,1,0.041,0.00149,0.000262,0.232,0.242,103.005,4
5ZXvCHbKFP2uIoCyXF30xI,cemetery,4,58,278742,0.461,0.795,1,-4.813,1,0.0462,4.55e-05,0.106,0.111,0.364,174.02,4
1ffKh2d1EzZlvuvVj2xpI9,cemetery,4,64,166333,0.351,0.903,8,-2.341,1,0.0682,0.00216,7.44e-05,0.252,0.354,180.032,4
1gOVlit7zHwuKv8HVta06I,cemetery,4,61,174395,0.564,0.647,10,-6.759,0,0.0407,0.114,0.0,0.17,0.458,95.923,4
3zAqapGmeTcDB4xES8LBUL,cemetery,4,61,278742,0.462,0.792,1,-4.812,1,0.0456,4.57e-05,0.0976,0.111,0.372,174.021,4
5VTjBl3ddZEiG2LrH4VzyR,cemetery,4,80,156760,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,0.813,164.055,4
0xBQvhJAm6f7J142ympKOn,cemetery,4,8,173038,0.631,0.861,11,-1.891,0,0.0424,0.427,0.000119,0.215,0.822,149.95,4
5anCkDvJ17aznvK5TED5uo,cemetery,4,75,305907,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4
6f3Slt0GbA2bPZlz0aIFXN,cemetery,4,84,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
2OmKXsgJxeoyJxOUnT21RX,cemetery,4,49,270277,0.471,0.775,9,-8.678,1,0.0309,3.37e-06,0.817,0.0958,0.273,102.989,4
7gMWTBRgB5CZdNDSuweCyr,cemetery,4,67,249125,0.946,0.595,1,-7.198,1,0.137,0.183,0.0,0.0363,0.835,120.009,4
0icMH5J8ZzboYQm56kVVjC,cemetery,4,57,208250,0.8,0.556,0,-7.522,0,0.0478,0.403,0.00596,0.155,0.375,140.014,4
1mRlQhtsBxEeZv6fsRxGfp,cemetery,4,3,246103,0.732,0.61,11,-6.14,0,0.0435,0.775,1.19e-06,0.172,0.955,132.037,4
1SzgRuTjQJVMGDmI4FjU7A,cemetery,4,2,196364,0.85,0.578,4,-8.597,0,0.0493,0.117,3.6e-06,0.0618,0.481,131.977,4
3Hi829to1jWWtcUxMdbJng,cemetery,4,2,178000,0.713,0.567,4,-9.302,0,0.05,0.0751,0.0,0.393,0.513,110.008,4
0RiKAq1SfF6rfYcWpjB2T5,cemetery,4,2,213447,0.816,0.517,5,-9.356,1,0.192,0.47,0.0,0.148,0.434,130.029,4
5tXCATISUjfPeRCopXuzU1,cemetery,4,0,288209,0.823,0.313,2,-11.598,0,0.154,0.359,0.0,0.0639,0.457,143.979,4
4jIiJlkuGVtf71eT7nnPZ9,cemetery,4,0,241343,0.692,0.408,7,-8.02,0,0.0693,0.559,0.0,0.11,0.329,144.005,4
3CgZi8DMUftJHK6WL2gKc1,cemetery,4,5,211985,0.836,0.544,5,-7.329,0,0.0592,0.327,0.0,0.135,0.322,140.027,4
4VANM55KJCW9ANFnwkqnAU,cemetery,4,1,261828,0.893,0.403,9,-9.028,0,0.317,0.465,1.32e-05,0.0836,0.549,134.05,4
5PNvgiKSwMdjBsDsgFCFLX,cemetery,4,73,181306,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023,4
0E9ZjEAyAwOXZ7wJC0PD33,cemetery,4,79,184560,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4
571lcLQWO5cclITS1FtCM5,cemetery,4,57,321774,0.797,0.804,2,-7.931,1,0.0712,0.00561,0.858,0.158,0.303,124.004,4
7CLsVSQAa4BPp1dUt2YLXY,cemetery,4,58,184355,0.819,0.802,5,-7.214,0,0.121,0.00414,0.897,0.125,0.131,124.028,4
08MequW9gS7E0zs3DankNO,cemetery,4,59,239077,0.903,0.566,7,3.795,1,0.409,0.601,0.0,0.0612,0.648,129.955,4
475uEypdT4PbDWgpBrDQSE,cemetery,4,0,223093,0.849,0.401,0,-8.306,1,0.0629,0.0794,7.29e-06,0.325,0.62,140.035,4
31EMZYiFomBb6nTm86Vltr,cemetery,4,56,108231,0.851,0.454,10,-1.643,0,0.205,0.406,0.00743,0.112,0.6,86.645,3
2QLbRVzixE282JSQjBz2DG,cemetery,4,70,150462,0.81,0.789,6,-4.032,1,0.0498,0.0254,1.85e-06,0.104,0.432,129.988,4
74lfaJPffstQMULCdGqaeY,cemetery,4,0,181818,0.931,0.98,5,2.283,1,0.17,0.516,0.00947,0.0525,0.857,132.085,4
1BYLfM8AdQsCp7YRTuqJjo,cemetery,4,51,165378,0.895,0.686,1,-3.707,1,0.0567,0.429,0.00409,0.108,0.968,132.017,4
1RVY1Q6GRuiVunVxGaoyqp,cemetery,4,0,159289,0.89,0.54,4,-5.561,1,0.0561,0.215,0.0,0.141,0.432,119.983,4
0gEqZe7K7dVg7rpe77kB4L,cemetery,4,42,128287,0.95,0.4,5,-1.359,0,0.465,0.109,0.00915,0.0577,0.583,131.03,4
7wxK5u1fh46c5zugdiJSkv,cemetery,4,46,290308,0.597,0.419,0,-9.005,0,0.112,0.149,0.0,0.0948,0.13,130.005,4
1h6a1gcgHa4hg09xEmue3V,cemetery,4,63,138387,0.767,0.895,0,-2.608,1,0.0799,0.319,0.0,0.142,0.961,154.917,4
0lxmZ4evzbuphwYIj8Kqr0,cemetery,4,51,199440,0.74,0.884,5,-2.683,1,0.242,0.296,0.0,0.091,0.954,130.035,4
4fSHADbZbhpZCT9oJpxwbP,cemetery,4,80,188096,0.644,0.938,8,-3.643,1,0.0602,0.216,1.69e-06,0.164,0.748,169.9,4
0JdkDCdrhMOaeXjIZdeBXN,cemetery,4,74,235207,0.832,0.641,4,-6.048,1,0.0897,0.271,0.0194,0.487,0.932,133.041,4
6zlYrKJvylZvu2MRN4A6fi,cemetery,4,47,131154,0.839,0.91,3,0.049,0,0.0609,0.02,0.814,0.119,0.924,129.951,4
3NpRkAnxexTh4TklAZNjag,cemetery,4,0,184615,0.655,0.34,10,-6.834,1,0.358,0.332,8.73e-05,0.106,0.24,90.67,5
3KfyRuNdcCGsZb15sqrXDA,cemetery,4,55,172748,0.921,0.83,5,-1.361,1,0.135,0.584,3.17e-05,0.0522,0.596,133.089,4
37LmF3FHmdMQErxJJUQaSd,cemetery,4,2,187882,0.903,0.42,10,-10.961,0,0.055,0.437,2.06e-05,0.106,0.508,119.974,4
0yc6Gst2xkRu0eMLeRMGCX,cemetery,4,79,290617,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4
2VlLbhGLVJgdOW7kKdWWFc,cemetery,4,74,189613,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,4
1Ac5BDsGUMQ3tsW2vnc52x,cemetery,4,4,278640,0.443,0.545,0,-8.196,1,0.0273,0.000813,0.0137,0.202,0.104,99.914,4
0UV5zxRMz6AO4ZwUOZNIKI,cemetery,4,77,234800,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,4
02H1K5Cw9Ar89b35XwSEw6,cemetery,4,65,184867,0.67,0.413,11,-8.117,1,0.0273,0.441,8.63e-05,0.0902,0.145,112.011,3
04sN26COy28wTXYj3dMoiZ,cemetery,4,84,180933,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4
6S7o12almFeL57rbRvdY5l,cemetery,4,77,90324,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,4
4vJr55lngvhSM8WIh9CjQc,cemetery,4,65,422933,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4
79EkGysjP2dL5GdpeQjRxT,cemetery,4,82,242010,0.306,0.664,9,-6.07,1,0.0276,0.432,7.5e-06,0.135,0.321,158.283,4
4IhKLu7Vk3j2TLmnFPl6To,cemetery,4,79,218893,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,4
1IT0WQk5J8NsaeII8ktdlZ,cemetery,4,72,236293,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,4
0uukw2CgEIApv4IWAjXrBC,cemetery,4,68,195520,0.481,0.973,7,-1.945,1,0.0542,0.0037,0.000877,0.325,0.362,99.331,4
2enPRFda84VE2wtI8c86Uf,cemetery,4,80,223747,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,4
4IhTXiZLKATmwhMZIb1GQN,cemetery,4,80,193749,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,4
1zyGFId8xHOcRmCmehrwlc,cemetery,3,66,166573,0.69,0.795,3,-4.956,1,0.0312,0.255,0.0,0.202,0.872,96.99,4
6405hOm4Nxfxzm2wxXw2BU,cemetery,3,0,285987,0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,4
6efrNjO7qLfIcvdSa81J86,cemetery,3,50,155195,0.406,0.771,0,-9.912,1,0.0547,1.31e-05,0.0,0.142,0.619,184.412,4
41P2Wi4vVI8hXxz5St5a4J,cemetery,3,64,213560,0.617,0.654,0,-4.473,1,0.0295,0.265,0.0,0.151,0.541,122.052,4
6Dqs6JddZc16yl27MDzIWY,cemetery,3,69,202320,0.519,0.413,8,-14.462,1,0.21,0.331,0.0666,0.106,0.404,159.398,4
1aKWVte1CI5bGADzUS7ry3,cemetery,3,48,489600,0.836,0.661,7,-9.948,1,0.0579,0.00374,0.894,0.106,0.157,125.001,4
30UecYdBvtbBusYnHqXtEJ,cemetery,3,49,236160,0.785,0.734,5,-8.808,0,0.0477,0.000345,0.821,0.093,0.421,125.035,4
2y51QpLzI5qbWfCcSx9Tu1,cemetery,3,63,194320,0.664,0.797,7,-4.473,1,0.0362,0.194,0.0,0.337,0.284,97.004,4
4ekDggjElGJX9kNSOtnbVf,cemetery,3,69,196000,0.723,0.57,9,-8.589,0,0.0429,0.00412,0.00183,0.0862,0.575,123.979,4
6ft4hAq6yde8jPZY2i5zLr,cemetery,3,80,167903,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4
2wEjPgOCEczmjlvq60LyQi,cemetery,3,64,206840,0.606,0.924,11,-4.531,0,0.0349,0.00216,3.3e-06,0.24,0.965,144.998,4
0OcW6k1AZqlALuYZEo2wZQ,cemetery,3,51,185227,0.807,0.415,5,-6.931,1,0.0378,0.669,0.0123,0.0611,0.665,94.472,4
